step,reward,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0.0,12,0,0,0,12,0,0.0,0.0,12.500649008864928,0,0.0,0.9144433030664056,0,0.0
10.0,0.0,14,0,0,0,14,0,0.0,0.0,12.73205863689041,0,0.0,0.9156900894316407,0,0.0
15.0,-0.04,14,0,3,0,14,0,4.0,0.2857142857142857,6.851228662347074,3,4.0,0.2502011318774957,3,4.0
20.0,-0.31,20,0,7,0,20,0,35.0,1.75,8.813969376580946,7,35.0,0.4561014672094087,7,35.0
25.0,-0.12,21,0,5,1,22,0,47.0,2.238095238095238,9.28565783248483,5,47.0,0.5879035997850977,5,47.0
30.0,-0.26,15,0,6,7,22,0,73.0,4.866666666666666,6.229899128174548,6,73.0,0.32149826780511,6,73.0
35.0,-0.26,19,0,5,7,26,0,97.0,5.105263157894737,7.606756014564267,5,99.0,0.44019104106028617,5,99.0
40.0,-0.22999999999999998,23,0,5,9,32,0,122.0,5.304347826086956,9.56133116392109,5,122.0,0.5791640990504603,5,122.0
45.0,-0.26,21,0,6,11,32,0,148.0,7.0476190476190474,8.556787515612651,6,148.0,0.4331662463428969,6,148.0
50.0,-0.3400000000000001,19,0,7,15,34,0,182.0,9.578947368421053,7.35949762210043,7,182.0,0.44203394495280945,7,182.0
55.0,-0.42000000000000015,17,0,9,19,36,0,224.0,13.176470588235293,5.924207584995266,9,224.0,0.29776873394809944,9,224.0
60.0,-0.44999999999999973,21,0,9,19,40,0,269.0,12.80952380952381,7.320393997920233,9,269.0,0.3871883487068738,9,269.0
65.0,-0.18000000000000016,22,0,7,22,44,0,287.0,13.045454545454545,7.828499429468783,7,287.0,0.5456547963862795,7,287.0
70.0,-0.3700000000000001,19,0,9,25,44,0,324.0,17.05263157894737,5.239630716414294,9,324.0,0.2389479787381409,9,324.0
75.0,-0.3999999999999999,25,0,9,25,50,0,361.0,14.44,6.438740284360726,9,364.0,0.351534412196523,9,364.0
80.0,-0.4199999999999995,28,0,9,28,56,0,406.0,14.5,8.84331690439418,9,406.0,0.5333071759169178,9,406.0
85.0,-0.4500000000000002,27,0,9,29,56,0,451.0,16.703703703703702,7.548161307955297,9,451.0,0.36242399406119963,9,451.0
90.0,0.9099999999999997,25,0,9,33,58,0,188.0,7.52,5.239127664506436,9,360.0,0.1788116982899824,9,360.0
95.0,1.35,24,0,8,38,62,0,196.0,8.166666666666666,7.634986703037505,8,225.0,0.4237360017818497,8,225.0
100.0,-0.29000000000000004,27,0,8,39,66,0,225.0,8.333333333333334,7.106192792785041,8,254.0,0.40152671114334737,8,254.0
105.0,-0.46999999999999975,26,0,10,42,68,0,272.0,10.461538461538462,6.975347174644248,10,301.0,0.3048334913530658,10,301.0
110.0,1.3699999999999999,25,0,9,45,70,0,92.0,3.68,6.402814778127213,9,164.0,0.2653783622812626,9,164.0
115.0,-0.08000000000000007,25,0,11,49,74,0,143.0,5.72,6.61400028549836,11,172.0,0.3269845063263594,11,172.0
120.0,0.07000000000000006,24,0,8,52,76,0,115.0,4.791666666666667,6.441991973143182,8,165.0,0.37688862093136855,8,165.0
125.0,-0.25,24,0,10,56,80,0,161.0,6.708333333333333,6.558699258336376,10,190.0,0.39256511041480885,10,190.0
130.0,-0.18000000000000016,24,0,8,56,80,0,151.0,6.291666666666667,5.520710124540234,8,208.0,0.24861617624564877,8,208.0
135.0,-0.08000000000000007,26,0,8,60,86,0,180.0,6.923076923076923,6.870682139141705,8,216.0,0.38758995737732005,8,216.0
140.0,-0.33000000000000007,27,0,8,61,88,0,220.0,8.148148148148149,8.94165688289432,8,249.0,0.47249490412602024,8,249.0
145.0,-0.3999999999999999,24,0,8,64,88,0,260.0,10.833333333333334,7.772190143280723,8,289.0,0.29572676170380524,8,289.0
150.0,0.8600000000000003,26,0,4,70,96,0,45.0,1.7307692307692308,8.586589544137352,4,203.0,0.5429243430520214,4,203.0
155.0,1.4,28,0,5,72,100,0,44.0,1.5714285714285714,10.170773599488584,5,63.0,0.660341459566909,5,63.0
160.0,0.10999999999999999,26,0,5,76,102,0,20.0,0.7692307692307693,7.49685230689121,5,52.0,0.44596617426837565,5,52.0
165.0,-0.30999999999999994,24,0,12,80,104,0,64.0,2.6666666666666665,4.510013435722654,12,83.0,0.15672752185835515,12,83.0
170.0,-0.30999999999999994,22,0,9,82,104,0,69.0,3.1363636363636362,4.187807560252162,9,114.0,0.1506974481645137,9,114.0
175.0,-0.09000000000000008,26,0,7,84,110,0,99.0,3.8076923076923075,7.565797428949959,7,123.0,0.42655024796003455,7,123.0
180.0,-0.30000000000000004,27,0,7,87,114,0,134.0,4.962962962962963,9.817596309980656,7,153.0,0.5271193785620686,7,153.0
185.0,-0.34999999999999987,24,0,7,90,114,0,169.0,7.041666666666667,8.194269810938835,7,188.0,0.30089913376971256,7,188.0
190.0,0.42999999999999994,24,0,4,96,120,0,69.0,2.875,7.58147059218125,4,145.0,0.4533637259483514,4,145.0
195.0,0.49,23,0,6,99,122,0,96.0,4.173913043478261,9.125162148947998,6,96.0,0.5372701284222205,6,96.0
200.0,-0.020000000000000018,21,0,5,101,122,0,98.0,4.666666666666667,7.205244081933786,5,98.0,0.30663981254512374,5,98.0
205.0,-0.3600000000000001,19,0,8,105,124,0,134.0,7.052631578947368,6.1287355277149524,8,134.0,0.17000733339754637,8,134.0
210.0,-0.05999999999999983,24,0,4,108,132,0,109.0,4.541666666666667,8.156146322162986,4,140.0,0.522946021148619,4,140.0
