step,reward,pressure_fallback_actions,pressure_override_actions,total_agent_decisions,fallback_rate,override_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0.0,0,0,4,0.0,0.0,6,0,0,0,6,0,0.0,0.0,12.350620242946249,0,0.0,0.8077728796129618,0,0.0,1.0,0,0.0,0.9212716342441544,0,0.0,1.0,0,0.0
10.0,0.0,0,0,8,0.0,0.0,7,0,0,0,7,0,0.0,0.0,12.80805660492112,0,0.0,0.8797544634303657,0,0.0,0.9647241547223123,0,0.0,0.9249658453538709,0,0.0,1.0,0,0.0
15.0,0.0,0,0,12,0.0,0.0,7,0,0,0,7,0,0.0,0.0,10.390350388535506,0,0.0,0.6223386074603879,0,0.0,0.405944351364562,0,0.0,0.952973718623583,0,0.0,0.9717207510296282,0,0.0
20.0,-0.5,0,0,16,0.0,0.0,7,0,2,0,7,0,6.0,0.8571428571428571,7.649629277901368,1,4.0,0.0804286435649777,1,2.0,2.6176095874515603e-05,0,0.0,0.8776950445978905,0,0.0,0.9346929168737447,2,6.0
25.0,-0.75,0,0,20,0.0,0.0,11,0,3,0,11,0,21.0,1.9090909090909092,9.106418954531605,2,14.0,0.4767527061767871,1,7.0,0.641002526491007,0,0.0,0.8826478425522151,0,0.0,0.16795345514749413,3,21.0
30.0,-1.0,0,0,24,0.0,0.0,13,0,4,0,13,0,39.0,3.0,8.035458743062417,2,24.0,0.5790049565050244,1,12.0,0.3153795111708088,0,0.0,1.0,1,3.0,0.00023372188185269722,4,39.0
35.0,-1.75,0,0,28,0.0,0.0,14,0,7,0,14,0,64.0,4.571428571428571,5.942306966725121,3,36.0,0.2761129318779344,3,20.0,0.23690542359849395,0,0.0,0.9744073002333365,1,8.0,0.0,7,64.0
40.0,-2.0,0,0,32,0.0,0.0,14,0,8,3,17,0,101.0,7.214285714285714,5.512628225594633,4,53.0,0.18844623598291083,3,35.0,0.3892062797818374,0,0.0,0.9421723280995362,1,13.0,0.0,8,101.0
45.0,-2.0,0,0,36,0.0,0.0,16,0,8,3,19,0,141.0,8.8125,5.683479354949769,4,73.0,0.41641527483431445,3,50.0,0.18018763772502752,0,0.0,0.946411508734718,1,18.0,0.0,8,141.0
50.0,-2.75,0,0,40,0.0,0.0,20,0,11,3,23,0,187.0,9.35,5.8417022527841755,4,93.0,0.44617508583476256,5,69.0,0.27798082066672936,1,2.0,0.47824505335833045,1,23.0,0.0,11,187.0
